Strain,Stress (MPa)
0.3222368,8.560676839
0.322270133,8.561627577
0.322303467,8.562079909
0.3223368,8.561784169
0.322370133,8.563250267
0.322403467,8.562324201
0.3224368,8.562809328
0.322470133,8.563475461
0.322503467,8.563726557
0.3225368,8.564117957
0.322570133,8.563870288
0.322603467,8.56479173
0.3226368,8.564769198
0.322670133,8.564625232
0.322703467,8.565317111
0.3227368,8.5645013
0.322770133,8.565410479
0.322803467,8.56567026
0.3228368,8.564860303
0.322870133,8.566092352
0.322903467,8.565203735
0.3229368,8.565837085
0.322970133,8.565954546
0.323003467,8.566439999
0.3230368,8.567485773
0.323070133,8.566840869
0.323103467,8.567592585
0.3231368,8.567397948
0.323170133,8.567293161
0.323203467,8.568646345
0.3232368,8.567886441
0.323270133,8.568106592
0.323303467,8.569303897
0.3233368,8.569135249
0.323370133,8.569849831
0.323403467,8.569506965
0.3234368,8.569787958
0.323470133,8.569387953
0.323503467,8.569420601
0.3235368,8.570700741
0.323570133,8.570346556
0.323603467,8.570939072
0.3236368,8.57070987
0.323670133,8.570800811
0.323703467,8.572407362
0.3237368,8.570996782
0.323770133,8.571780761
0.323803467,8.57210653
0.3238368,8.571588263
0.323870133,8.57245739
0.323903467,8.572125794
0.3239368,8.573227103
0.323970133,8.573247637
0.324003467,8.572970281
0.3240368,8.573882811
0.324070133,8.573592031
0.324103467,8.573560906
0.3241368,8.573347623
0.324170133,8.573854139
0.324203467,8.574549146
0.3242368,8.574179627
0.324270133,8.57511753
0.324303467,8.575643542
0.3243368,8.576497073
0.324370133,8.576694761
0.324403467,8.575351631
0.3244368,8.575367968
0.324470133,8.575381893
0.324503467,8.576170149
0.3245368,8.577210471
0.324570133,8.576836124
0.324603467,8.577685395
0.3246368,8.577145469
0.324670133,8.577111325
0.324703467,8.578269843
0.3247368,8.577330527
0.324770133,8.577586884
0.324803467,8.578270393
0.3248368,8.578404733
0.324870133,8.578643539
0.324903467,8.578934329
0.3249368,8.579761009
0.324970133,8.579948919
0.325003467,8.579480469
0.3250368,8.58041689
0.325070133,8.580545099
0.325103467,8.580301787
0.3251368,8.58023978
0.325170133,8.580351904
0.325203467,8.581522388
0.3252368,8.582004799
0.325270133,8.582833422
0.325303467,8.582861333
0.3253368,8.582132228
0.325370133,8.582379445
0.325403467,8.581374554
0.3254368,8.582645241
0.325470133,8.583215246
0.325503467,8.583204737
0.3255368,8.585011782
0.325570133,8.584762154
0.325603467,8.584163235
0.3256368,8.584480704
0.325670133,8.584589035
0.325703467,8.585046891
0.3257368,8.584284066
0.325770133,8.584590428
0.325803467,8.584983869
0.3258368,8.584310428
0.325870133,8.585795845
0.325903467,8.585431889
0.3259368,8.586159894
0.325970133,8.58657847
0.326003467,8.586858047
0.3260368,8.586713882
0.326070133,8.585852231
0.326103467,8.587039431
0.3261368,8.58753656
0.326170133,8.587124269
0.326203467,8.588145099
0.3262368,8.588024688
0.326270133,8.588161738
0.326303467,8.588520667
0.3263368,8.588279006
0.326370133,8.588907685
0.326403467,8.587623424
0.3264368,8.588863582
0.326470133,8.589383919
0.326503467,8.589399164
0.3265368,8.589670109
0.326570133,8.590042314
0.326603467,8.590618621
0.3266368,8.590376474
0.326670133,8.590507697
0.326703467,8.591399824
0.3267368,8.591524312
0.326770133,8.592031799
0.326803467,8.592395627
0.3268368,8.59174376
0.326870133,8.592738738
0.326903467,8.592256335
0.3269368,8.592948267
0.326970133,8.593013697
0.327003467,8.593747348
0.3270368,8.594253752
0.327070133,8.593412597
0.327103467,8.592970253
0.3271368,8.594282839
0.327170133,8.59375724
0.327203467,8.594192981
0.3272368,8.594114458
0.327270133,8.594534915
0.327303467,8.594645151
0.3273368,8.594894028
0.327370133,8.595806646
0.327403467,8.595268914
0.3274368,8.596448106
0.327470133,8.596243823
0.327503467,8.595900021
0.3275368,8.596779152
0.327570133,8.596586046
0.327603467,8.597200962
0.3276368,8.598566374
0.327670133,8.597640324
0.327703467,8.598906685
0.3277368,8.597773545
0.327770133,8.597415166
0.327803467,8.599138196
0.3278368,8.598799555
0.327870133,8.600448827
0.327903467,8.599441245
0.3279368,8.599088236
0.327970133,8.59904716
0.328003467,8.598775418
0.3280368,8.599969951
0.328070133,8.599925609
0.328103467,8.600302289
0.3281368,8.601131265
0.328170133,8.600502204
0.328203467,8.601831094
0.3282368,8.600792045
0.328270133,8.601867928
0.328303467,8.602150413
0.3283368,8.602119754
0.328370133,8.603020991
0.328403467,8.60164239
0.3284368,8.601817874
0.328470133,8.603066242
0.328503467,8.602321598
0.3285368,8.603988664
0.328570133,8.604231018
0.328603467,8.604865016
0.3286368,8.605538554
0.328670133,8.604268151
0.328703467,8.604470262
0.3287368,8.603853178
0.328770133,8.605870927
0.328803467,8.605844158
0.3288368,8.605391219
0.328870133,8.606492009
0.328903467,8.605522616
0.3289368,8.606312109
0.328970133,8.606258041
0.329003467,8.606453181
0.3290368,8.607918431
0.329070133,8.606835931
0.329103467,8.607636575
0.3291368,8.60781212
0.329170133,8.607639504
0.329203467,8.608754482
0.3292368,8.608033449
0.329270133,8.608702622
0.329303467,8.607981501
0.3293368,8.608164497
0.329370133,8.609345405
0.329403467,8.608673732
0.3294368,8.609062564
0.329470133,8.608871976
0.329503467,8.609051927
0.3295368,8.610725807
0.329570133,8.610882776
0.329603467,8.610910891
0.3296368,8.610735767
0.329670133,8.610463583
0.329703467,8.611953565
0.3297368,8.611611002
0.329770133,8.612220082
0.329803467,8.612465271
0.3298368,8.612104502
0.329870133,8.612230665
0.329903467,8.611949085
0.3299368,8.613246726
0.329970133,8.613316937
0.330003467,8.612503384
0.3300368,8.61412048
0.330070133,8.613845104
0.330103467,8.613920151
0.3301368,8.613456876
0.330170133,8.613699596
0.330203467,8.614343754
0.3302368,8.61446713
0.330270133,8.615178142
0.330303467,8.615802878
0.3303368,8.615358301
0.330370133,8.615849947
0.330403467,8.61447284
0.3304368,8.615398329
0.330470133,8.615365976
0.330503467,8.616265883
0.3305368,8.616868068
0.330570133,8.617037428
0.330603467,8.617026977
0.3306368,8.616727578
0.330670133,8.61674091
0.330703467,8.6176393
0.3307368,8.616553282
0.330770133,8.617299201
0.330803467,8.617165337
0.3308368,8.617669843
0.330870133,8.618893864
0.330903467,8.618907672
0.3309368,8.619723879
0.330970133,8.61974997
0.331003467,8.619461648
0.3310368,8.620048296
0.331070133,8.619607059
0.331103467,8.620056312
0.3311368,8.619998211
0.331170133,8.620509894
0.331203467,8.621189535
0.3312368,8.62051014
0.331270133,8.621145023
0.331303467,8.62068469
0.3313368,8.621280978
0.331370133,8.622844113
0.331403467,8.621717491
0.3314368,8.622796766
0.331470133,8.622442387
0.331503467,8.622289405
0.3315368,8.623276067
0.331570133,8.62349126
0.331603467,8.623978734
0.3316368,8.623327397
0.331670133,8.622446705
0.331703467,8.623859059
0.3317368,8.623891433
0.331770133,8.625389768
0.331803467,8.625033093
0.3318368,8.624891662
0.331870133,8.625223529
0.331903467,8.624621822
0.3319368,8.624732155
0.331970133,8.624972374
0.332003467,8.625447827
0.3320368,8.626776423
0.332070133,8.625768602
0.332103467,8.626371461
0.3321368,8.627277587
0.332170133,8.627104384
0.332203467,8.628020756
0.3322368,8.626857499
0.332270133,8.627946744
0.332303467,8.628213422
0.3323368,8.628256838
0.332370133,8.628484707
0.332403467,8.62805604
0.3324368,8.628473254
0.332470133,8.629010231
0.332503467,8.628176994
0.3325368,8.629487224
0.332570133,8.629131147
0.332603467,8.629065988
0.3326368,8.629801003
0.332670133,8.630218558
0.332703467,8.631101248
0.3327368,8.630601243
0.332770133,8.631156169
0.332803467,8.631063883
0.3328368,8.631106751
0.332870133,8.631597837
0.332903467,8.630660897
0.3329368,8.631042369
0.332970133,8.631872306
0.333003467,8.632303933
0.3330368,8.633509899
0.333070133,8.632867808
0.333103467,8.633319429
0.3331368,8.633535344
0.333170133,8.633095431
0.333203467,8.634377483
0.3332368,8.633248666
0.333270133,8.633071434
0.333303467,8.633281047
0.3333368,8.634282342
0.333370133,8.63498738
0.333403467,8.634141776
0.3334368,8.63398114
0.333470133,8.634573973
0.333503467,8.635173176
0.3335368,8.635874015
0.333570133,8.635482057
0.333603467,8.636636749
0.3336368,8.636610939
0.333670133,8.636347713
0.333703467,8.637266816
0.3337368,8.636077411
0.333770133,8.636847579
0.333803467,8.636896249
0.3338368,8.636675211
0.333870133,8.637899061
0.333903467,8.637422528
0.3339368,8.638074153
0.333970133,8.637584051
0.334003467,8.63710242
0.3340368,8.638612159
0.334070133,8.63849664
0.334103467,8.639045652
0.3341368,8.638713135
0.334170133,8.638791212
0.334203467,8.640139371
0.3342368,8.639258334
0.334270133,8.640563027
0.334303467,8.639897525
0.3343368,8.639700079
0.334370133,8.640954495
0.334403467,8.640298886
0.3344368,8.64075386
0.334470133,8.641398852
0.334503467,8.639982696
0.3345368,8.641812829
0.334570133,8.641249872
0.334603467,8.642183141
0.3346368,8.642442215
0.334670133,8.642245973
0.334703467,8.64227424
0.3347368,8.64216311
0.334770133,8.642730272
0.334803467,8.642747391
0.3348368,8.64234809
0.334870133,8.643990003
0.334903467,8.643497578
0.3349368,8.643657739
0.334970133,8.643463151
0.335003467,8.643840059
0.3350368,8.64489281
0.335070133,8.644072681
0.335103467,8.644683219
0.3351368,8.644677281
0.335170133,8.644512593
0.335203467,8.646385248
0.3352368,8.645115373
0.335270133,8.645338292
0.335303467,8.644970091
0.3353368,8.645023381
0.335370133,8.647099172
0.335403467,8.646753488
0.3354368,8.647012605
0.335470133,8.646844652
0.335503467,8.646614588
0.3355368,8.647712013
0.335570133,8.647350167
0.335603467,8.648117043
0.3356368,8.647698294
0.335670133,8.647842307
0.335703467,8.649200742
0.3357368,8.648554041
0.335770133,8.649526641
0.335803467,8.649174637
0.3358368,8.648425892
0.335870133,8.649543021
0.335903467,8.648650472
0.3359368,8.650166877
0.335970133,8.650541444
0.336003467,8.650368747
0.3360368,8.651170435
0.336070133,8.649736537
0.336103467,8.650930269
0.3361368,8.650829195
0.336170133,8.650284215
0.336203467,8.651287452
0.3362368,8.650182724
0.336270133,8.651136906
0.336303467,8.651788302
0.3363368,8.652370895
0.336370133,8.653779954
0.336403467,8.652961715
0.3364368,8.653755748
0.336470133,8.653336315
0.336503467,8.65288146
0.3365368,8.653704784
0.336570133,8.652175527
0.336603467,8.653399303
0.3366368,8.653631402
0.336670133,8.654399075
0.336703467,8.655297926
0.3367368,8.654258382
0.336770133,8.655421528
0.336803467,8.654696996
0.3368368,8.653932384
0.336870133,8.6552368
0.336903467,8.654764225
0.3369368,8.655270049
0.336970133,8.655534193
0.337003467,8.65484421
0.3370368,8.656654857
0.337070133,8.65631297
0.337103467,8.656962385
0.3371368,8.657382255
0.337170133,8.657565326
0.337203467,8.657417178
0.3372368,8.6562024
0.337270133,8.657618739
0.337303467,8.658009366
0.3373368,8.657692603
0.337370133,8.658162428
0.337403467,8.657710679
0.3374368,8.659337333
0.337470133,8.659688614
0.337503467,8.659234313
0.3375368,8.659737699
0.337570133,8.658808576
0.337603467,8.659261096
0.3376368,8.659273313
0.337670133,8.659145125
0.337703467,8.660584595
0.3377368,8.660274236
0.337770133,8.660663399
0.337803467,8.660293132
0.3378368,8.660580451
0.337870133,8.661117955
0.337903467,8.661010583
0.3379368,8.661548801
0.337970133,8.661303243
0.338003467,8.660666689
0.3380368,8.661367361
0.338070133,8.661119271
0.338103467,8.662319504
0.3381368,8.661759661
0.338170133,8.662328858
0.338203467,8.663256886
0.3382368,8.662618082
0.338270133,8.662896178
0.338303467,8.663201243
0.3383368,8.662604139
0.338370133,8.664025184
0.338403467,8.66362687
0.3384368,8.664820675
0.338470133,8.664515406
0.338503467,8.664146646
0.3385368,8.664834681
0.338570133,8.663952395
0.338603467,8.66452575
0.3386368,8.664522575
0.338670133,8.664447454
0.338703467,8.666300345
0.3387368,8.666196694
0.338770133,8.667064275
0.338803467,8.666570075
0.3388368,8.666035712
0.338870133,8.666591772
0.338903467,8.665666243
0.3389368,8.666450251
0.338970133,8.666899586
0.339003467,8.66671509
0.3390368,8.668315512
0.339070133,8.667376764
0.339103467,8.667892237
0.3391368,8.668268735
0.339170133,8.667516505
0.339203467,8.668435419
0.3392368,8.668113212
0.339270133,8.668037291
0.339303467,8.667955347
0.3393368,8.667434291
0.339370133,8.66924966
0.339403467,8.668750367
0.3394368,8.669477472
0.339470133,8.669810167
0.339503467,8.670046767
0.3395368,8.670461211
0.339570133,8.670374631
0.339603467,8.670811781
0.3396368,8.671376664
0.339670133,8.671439545
0.339703467,8.672462434
0.3397368,8.671625062
0.339770133,8.671853925
0.339803467,8.672219786
0.3398368,8.671748531
0.339870133,8.673035527
0.339903467,8.672541786
0.3399368,8.673087851
0.339970133,8.672257997
0.340003467,8.672566379
0.3400368,8.673825814
0.340070133,8.674253998
0.340103467,8.674180704
0.3401368,8.673789015
0.340170133,8.674258015
0.340203467,8.67532573
0.3402368,8.674656824
0.340270133,8.675119661
0.340303467,8.675028619
0.3403368,8.675061073
0.340370133,8.675395297
0.340403467,8.674433769
0.3404368,8.675627409
0.340470133,8.676305063
0.340503467,8.675623574
0.3405368,8.676888977
0.340570133,8.676971302
0.340603467,8.677515642
0.3406368,8.677065155
0.340670133,8.676096123
0.340703467,8.677228851
0.3407368,8.676800855
0.340770133,8.677882553
0.340803467,8.677978134
0.3408368,8.676919027
0.340870133,8.678655282
0.340903467,8.67821562
0.3409368,8.678771392
0.340970133,8.678978665
0.341003467,8.679248716
0.3410368,8.679723248
0.341070133,8.679194022
0.341103467,8.679492536
0.3411368,8.67990714
0.341170133,8.679524193
0.341203467,8.681150744
0.3412368,8.679733295
0.341270133,8.68039862
0.341303467,8.680488841
0.3413368,8.680677019
0.341370133,8.681916684
0.341403467,8.680749862
0.3414368,8.681114181
0.341470133,8.681779071
0.341503467,8.681324449
0.3415368,8.68249991
0.341570133,8.681560747
0.341603467,8.683015525
0.3416368,8.683075906
0.341670133,8.683056771
0.341703467,8.684385543
0.3417368,8.684088405
0.341770133,8.684972281
0.341803467,8.684205261
0.3418368,8.683418895
0.341870133,8.684593333
0.341903467,8.684078389
0.3419368,8.685204779
0.341970133,8.685254104
0.342003467,8.685086611
0.3420368,8.685639354
0.342070133,8.684346275
0.342103467,8.685267171
0.3421368,8.685148051
0.342170133,8.685108633
0.342203467,8.686636913
0.3422368,8.685981148
0.342270133,8.68760064
0.342303467,8.686939105
0.3423368,8.686488717
0.342370133,8.687600102
0.342403467,8.687232917
0.3424368,8.688236615
0.342470133,8.68767057
0.342503467,8.687564286
0.3425368,8.688903558
0.342570133,8.687572058
0.342603467,8.688186746
0.3426368,8.687712586
0.342670133,8.688586111
0.342703467,8.68959218
0.3427368,8.688869052
0.342770133,8.690267387
0.342803467,8.690357348
0.3428368,8.689352676
0.342870133,8.690396002
0.342903467,8.68940502
0.3429368,8.690531868
0.342970133,8.690710132
0.343003467,8.69089426
0.3430368,8.691204274
0.343070133,8.690693261
0.343103467,8.691013324
0.3431368,8.691379082
0.343170133,8.691086844
0.343203467,8.691686997
0.3432368,8.691321454
0.343270133,8.691970565
0.343303467,8.691855276
0.3433368,8.692849541
0.343370133,8.693279661
0.343403467,8.692136325
0.3434368,8.692800413
0.343470133,8.693755839
0.343503467,8.693344683
0.3435368,8.694331698
0.343570133,8.693567362
0.343603467,8.694424837
0.3436368,8.695335943
0.343670133,8.695481119
0.343703467,8.696287352
0.3437368,8.695431031
0.343770133,8.695138048
0.343803467,8.695204262
0.3438368,8.69530852
0.343870133,8.696535948
0.343903467,8.695510821
0.3439368,8.695217017
0.343970133,8.696554701
0.344003467,8.696515357
0.3440368,8.69685
0.344070133,8.696515118
0.344103467,8.696470803
0.3441368,8.697334521
0.344170133,8.69694449
0.344203467,8.697116333
0.3442368,8.696758611
0.344270133,8.697839601
0.344303467,8.698255776
0.3443368,8.697494572
0.344370133,8.698516436
0.344403467,8.698554993
0.3444368,8.699074804
0.344470133,8.698370206
0.344503467,8.697680656
0.3445368,8.699290388
0.344570133,8.698672649
0.344603467,8.699840595
0.3446368,8.700877329
0.344670133,8.699891644
0.344703467,8.700541438
0.3447368,8.699524918
0.344770133,8.700067702
0.344803467,8.700390653
0.3448368,8.700366593
0.344870133,8.70115049
0.344903467,8.700144999
0.3449368,8.701047947
0.344970133,8.701899274
0.345003467,8.701099496
0.3450368,8.702389935
0.345070133,8.701869749
0.345103467,8.702831218
0.3451368,8.703134677
0.345170133,8.702860916
0.345203467,8.70404017
0.3452368,8.702778799
0.345270133,8.704271429
0.345303467,8.704588559
0.3453368,8.70403806
0.345370133,8.704922535
0.345403467,8.704471768
0.3454368,8.706026522
0.345470133,8.706402927
0.345503467,8.704402344
0.3455368,8.705222572
0.345570133,8.704445262
0.345603467,8.70527394
0.3456368,8.70606893
0.345670133,8.706248295
0.345703467,8.707257386
0.3457368,8.706328444
0.345770133,8.70691909
0.345803467,8.70752672
0.3458368,8.706615436
0.345870133,8.707145363
0.345903467,8.707013629
0.3459368,8.708008381
0.345970133,8.707628843
0.346003467,8.706330327
0.3460368,8.707299705
0.346070133,8.707089492
0.346103467,8.708636284
0.3461368,8.708548559
0.346170133,8.708558942
0.346203467,8.709349166
0.3462368,8.709303971
0.346270133,8.709954497
0.346303467,8.709961913
0.3463368,8.709554563
0.346370133,8.710578503
0.346403467,8.710586235
0.3464368,8.710437844
0.346470133,8.709795135
0.346503467,8.709732545
0.3465368,8.7106904
0.346570133,8.709285305
0.346603467,8.710669911
0.3466368,8.711202679
0.346670133,8.711451331
0.346703467,8.711841585
0.3467368,8.711031344
0.346770133,8.71178391
0.346803467,8.712199355
0.3468368,8.712457225
0.346870133,8.713589544
0.346903467,8.712362626
0.3469368,8.713404223
0.346970133,8.714229913
0.347003467,8.714047201
0.3470368,8.715281311
0.347070133,8.714172062
0.347103467,8.714754734
0.3471368,8.714654487
0.347170133,8.714736639
0.347203467,8.715568367
0.3472368,8.714833557
0.347270133,8.715355838
0.347303467,8.714993172
0.3473368,8.71466755
0.347370133,8.716703721
0.347403467,8.715206096
0.3474368,8.715575623
0.347470133,8.715846301
0.347503467,8.716571164
0.3475368,8.717676659
0.347570133,8.716281195
0.347603467,8.717652251
0.3476368,8.718305787
0.347670133,8.717794948
0.347703467,8.718311872
0.3477368,8.71637497
0.347770133,8.717822478
0.347803467,8.718041485
0.3478368,8.717883702
0.347870133,8.719808077
0.347903467,8.718588248
0.3479368,8.719731424
0.347970133,8.719633921
